Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item,Months Code,Months,Year Code,Year,Unit,Value,Flag,Note
#country+code,#date+start,#date+end,,,#country+name,#indicator+code,#indicator+name,,,,#date+year,#indicator+type,#indicator+value+num,,
PHL,2001-04-01,2001-04-30,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7004,April,2001,2001,,57.467711,X,base year is 2015
PHL,2002-04-01,2002-04-30,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7004,April,2002,2002,,59.409673,X,base year is 2015
PHL,2003-04-01,2003-04-30,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7004,April,2003,2003,,60.704315,X,base year is 2015
PHL,2004-04-01,2004-04-30,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7004,April,2004,2004,,62.646278,X,base year is 2015
PHL,2005-04-01,2005-04-30,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7004,April,2005,2005,,67.177524,X,base year is 2015
PHL,2006-04-01,2006-04-30,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7004,April,2006,2006,,71.421072,X,base year is 2015
PHL,2007-04-01,2007-04-30,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7004,April,2007,2007,,73.291110,X,base year is 2015
PHL,2008-04-01,2008-04-30,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7004,April,2008,2008,,78.613527,X,base year is 2015
PHL,2009-04-01,2009-04-30,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7004,April,2009,2009,,83.000924,X,base year is 2015
PHL,2010-04-01,2010-04-30,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7004,April,2010,2010,,86.309453,X,base year is 2015
PHL,2011-04-01,2011-04-30,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7004,April,2011,2011,,90.337227,X,base year is 2015
PHL,2012-04-01,2012-04-30,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7004,April,2012,2012,,93.069776,X,base year is 2015
PHL,2013-04-01,2013-04-30,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7004,April,2013,2013,,95.125535,X,base year is 2015
PHL,2014-04-01,2014-04-30,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7004,April,2014,2014,,98.582946,X,base year is 2015
PHL,2015-04-01,2015-04-30,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7004,April,2015,2015,,99.984599,X,base year is 2015
PHL,2016-04-01,2016-04-30,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7004,April,2016,2016,,100.638704,X,base year is 2015
PHL,2017-04-01,2017-04-30,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7004,April,2017,2017,,103.815785,X,base year is 2015
PHL,2018-04-01,2018-04-30,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7004,April,2018,2018,,108.374138,X,base year is 2015
PHL,2019-04-01,2019-04-30,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7004,April,2019,2019,,111.884232,X,base year is 2015
PHL,2020-04-01,2020-04-30,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7004,April,2020,2020,,113.858659,X,base year is 2015
PHL,2021-04-01,2021-04-30,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7004,April,2021,2021,,118.575347,X,base year is 2015
PHL,2022-04-01,2022-04-30,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7004,April,2022,2022,,124.388940,X,base year is 2015
PHL,2000-05-01,2000-05-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7005,May,2000,2000,,54.590729,X,base year is 2015
PHL,2001-05-01,2001-05-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7005,May,2001,2001,,57.611560,X,base year is 2015
PHL,2002-05-01,2002-05-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7005,May,2002,2002,,59.481598,X,base year is 2015
PHL,2003-05-01,2003-05-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7005,May,2003,2003,,60.776240,X,base year is 2015
PHL,2004-05-01,2004-05-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7005,May,2004,2004,,62.933976,X,base year is 2015
PHL,2005-05-01,2005-05-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7005,May,2005,2005,,67.537147,X,base year is 2015
PHL,2006-05-01,2006-05-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7005,May,2006,2006,,71.564921,X,base year is 2015
PHL,2007-05-01,2007-05-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7005,May,2007,2007,,73.506884,X,base year is 2015
PHL,2008-05-01,2008-05-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7005,May,2008,2008,,79.548546,X,base year is 2015
PHL,2009-05-01,2009-05-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7005,May,2009,2009,,83.000924,X,base year is 2015
PHL,2010-05-01,2010-05-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7005,May,2010,2010,,86.237528,X,base year is 2015
PHL,2011-05-01,2011-05-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7005,May,2011,2011,,90.481076,X,base year is 2015
PHL,2012-05-01,2012-05-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7005,May,2012,2012,,92.976333,X,base year is 2015
PHL,2013-05-01,2013-05-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7005,May,2013,2013,,95.125535,X,base year is 2015
PHL,2014-05-01,2014-05-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7005,May,2014,2014,,98.956720,X,base year is 2015
PHL,2015-05-01,2015-05-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7005,May,2015,2015,,99.891156,X,base year is 2015
PHL,2016-05-01,2016-05-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7005,May,2016,2016,,100.825591,X,base year is 2015
PHL,2017-05-01,2017-05-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7005,May,2017,2017,,103.722341,X,base year is 2015
PHL,2018-05-01,2018-05-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7005,May,2018,2018,,108.593519,X,base year is 2015
PHL,2019-05-01,2019-05-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7005,May,2019,2019,,112.103613,X,base year is 2015
PHL,2020-05-01,2020-05-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7005,May,2020,2020,,113.858659,X,base year is 2015
PHL,2021-05-01,2021-05-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7005,May,2021,2021,,118.575347,X,base year is 2015
PHL,2022-05-01,2022-05-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7005,May,2022,2022,,124.937392,X,base year is 2015
PHL,2000-06-01,2000-06-30,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7006,June,2000,2000,,54.806503,X,base year is 2015
PHL,2001-06-01,2001-06-30,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7006,June,2001,2001,,58.043107,X,base year is 2015
PHL,2002-06-01,2002-06-30,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7006,June,2002,2002,,59.553523,X,base year is 2015
PHL,2003-06-01,2003-06-30,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7006,June,2003,2003,,61.207787,X,base year is 2015
PHL,2004-06-01,2004-06-30,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7006,June,2004,2004,,63.725146,X,base year is 2015
PHL,2005-06-01,2005-06-30,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7006,June,2005,2005,,67.968694,X,base year is 2015
PHL,2006-06-01,2006-06-30,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7006,June,2006,2006,,71.996469,X,base year is 2015
PHL,2007-06-01,2007-06-30,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7006,June,2007,2007,,73.866507,X,base year is 2015
PHL,2008-06-01,2008-06-30,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7006,June,2008,2008,,80.843188,X,base year is 2015
PHL,2009-06-01,2009-06-30,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7006,June,2009,2009,,83.432471,X,base year is 2015
PHL,2010-06-01,2010-06-30,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7006,June,2010,2010,,86.453302,X,base year is 2015
PHL,2011-06-01,2011-06-30,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7006,June,2011,2011,,90.984548,X,base year is 2015
PHL,2012-06-01,2012-06-30,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7006,June,2012,2012,,93.350107,X,base year is 2015
PHL,2013-06-01,2013-06-30,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7006,June,2013,2013,,95.686196,X,base year is 2015
PHL,2014-06-01,2014-06-30,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7006,June,2014,2014,,99.330494,X,base year is 2015
PHL,2015-06-01,2015-06-30,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7006,June,2015,2015,,99.891156,X,base year is 2015
PHL,2016-06-01,2016-06-30,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7006,June,2016,2016,,101.199365,X,base year is 2015
PHL,2017-06-01,2017-06-30,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7006,June,2017,2017,,103.722341,X,base year is 2015
PHL,2018-06-01,2018-06-30,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7006,June,2018,2018,,109.032281,X,base year is 2015
PHL,2019-06-01,2019-06-30,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7006,June,2019,2019,,111.993922,X,base year is 2015
PHL,2020-06-01,2020-06-30,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7006,June,2020,2020,,114.516802,X,base year is 2015
PHL,2021-06-01,2021-06-30,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7006,June,2021,2021,,118.794728,X,base year is 2015
PHL,2022-06-01,2022-06-30,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7006,June,2022,2022,,126.034296,X,base year is 2015
PHL,2000-07-01,2000-07-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7007,July,2000,2000,,55.094201,X,base year is 2015
PHL,2001-07-01,2001-07-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7007,July,2001,2001,,58.402730,X,base year is 2015
PHL,2002-07-01,2002-07-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7007,July,2002,2002,,59.841221,X,base year is 2015
PHL,2003-07-01,2003-07-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7007,July,2003,2003,,61.207787,X,base year is 2015
PHL,2004-07-01,2004-07-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7007,July,2004,2004,,64.588241,X,base year is 2015
PHL,2005-07-01,2005-07-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7007,July,2005,2005,,68.472166,X,base year is 2015
PHL,2006-07-01,2006-07-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7007,July,2006,2006,,72.212242,X,base year is 2015
PHL,2007-07-01,2007-07-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7007,July,2007,2007,,74.298054,X,base year is 2015
PHL,2008-07-01,2008-07-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7007,July,2008,2008,,81.850131,X,base year is 2015
PHL,2009-07-01,2009-07-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7007,July,2009,2009,,83.648245,X,base year is 2015
PHL,2010-07-01,2010-07-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7007,July,2010,2010,,86.741000,X,base year is 2015
PHL,2011-07-01,2011-07-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7007,July,2011,2011,,90.984548,X,base year is 2015
PHL,2012-07-01,2012-07-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7007,July,2012,2012,,93.630438,X,base year is 2015
PHL,2013-07-01,2013-07-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7007,July,2013,2013,,95.873083,X,base year is 2015
PHL,2014-07-01,2014-07-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7007,July,2014,2014,,99.891156,X,base year is 2015
PHL,2015-07-01,2015-07-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7007,July,2015,2015,,100.078043,X,base year is 2015
PHL,2016-07-01,2016-07-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7007,July,2016,2016,,101.386253,X,base year is 2015
PHL,2017-07-01,2017-07-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7007,July,2017,2017,,103.815785,X,base year is 2015
PHL,2018-07-01,2018-07-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7007,July,2018,2018,,109.909804,X,base year is 2015
PHL,2019-07-01,2019-07-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7007,July,2019,2019,,112.322993,X,base year is 2015
PHL,2020-07-01,2020-07-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7007,July,2020,2020,,115.065254,X,base year is 2015
PHL,2021-07-01,2021-07-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7007,July,2021,2021,,119.343180,X,base year is 2015
PHL,2000-08-01,2000-08-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7008,August,2000,2000,,55.309974,X,base year is 2015
PHL,2001-08-01,2001-08-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7008,August,2001,2001,,58.474654,X,base year is 2015
PHL,2002-08-01,2002-08-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7008,August,2002,2002,,60.056994,X,base year is 2015
PHL,2003-08-01,2003-08-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7008,August,2003,2003,,61.351636,X,base year is 2015
PHL,2004-08-01,2004-08-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7008,August,2004,2004,,64.875939,X,base year is 2015
PHL,2005-08-01,2005-08-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7008,August,2005,2005,,68.831789,X,base year is 2015
PHL,2006-08-01,2006-08-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7008,August,2006,2006,,72.428016,X,base year is 2015
PHL,2007-08-01,2007-08-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7008,August,2007,2007,,74.369979,X,base year is 2015
PHL,2008-08-01,2008-08-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7008,August,2008,2008,,82.209754,X,base year is 2015
PHL,2009-08-01,2009-08-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7008,August,2009,2009,,83.648245,X,base year is 2015
PHL,2010-08-01,2010-08-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7008,August,2010,2010,,87.100623,X,base year is 2015
PHL,2011-08-01,2011-08-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7008,August,2011,2011,,91.128397,X,base year is 2015
PHL,2012-08-01,2012-08-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7008,August,2012,2012,,94.377986,X,base year is 2015
PHL,2013-08-01,2013-08-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7008,August,2013,2013,,96.059970,X,base year is 2015
PHL,2014-08-01,2014-08-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7008,August,2014,2014,,100.078043,X,base year is 2015
PHL,2015-08-01,2015-08-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7008,August,2015,2015,,100.078043,X,base year is 2015
PHL,2016-08-01,2016-08-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7008,August,2016,2016,,101.386253,X,base year is 2015
PHL,2017-08-01,2017-08-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7008,August,2017,2017,,104.002672,X,base year is 2015
PHL,2018-08-01,2018-08-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7008,August,2018,2018,,110.897018,X,base year is 2015
PHL,2019-08-01,2019-08-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7008,August,2019,2019,,112.432684,X,base year is 2015
PHL,2020-08-01,2020-08-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7008,August,2020,2020,,114.955564,X,base year is 2015
PHL,2021-08-01,2021-08-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7008,August,2021,2021,,120.001323,X,base year is 2015
PHL,2000-09-01,2000-09-30,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2000,2000,,55.453823,X,base year is 2015
PHL,2001-09-01,2001-09-30,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2001,2001,,58.618503,X,base year is 2015
PHL,2002-09-01,2002-09-30,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2002,2002,,60.056994,X,base year is 2015
PHL,2003-09-01,2003-09-30,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2003,2003,,61.351636,X,base year is 2015
PHL,2004-09-01,2004-09-30,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2004,2004,,65.163637,X,base year is 2015
PHL,2005-09-01,2005-09-30,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2005,2005,,69.047562,X,base year is 2015
PHL,2006-09-01,2006-09-30,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2006,2006,,72.428016,X,base year is 2015
PHL,2007-09-01,2007-09-30,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2007,2007,,74.513828,X,base year is 2015
PHL,2008-09-01,2008-09-30,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2008,2008,,82.065905,X,base year is 2015
PHL,2009-09-01,2009-09-30,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2009,2009,,83.935943,X,base year is 2015
PHL,2010-09-01,2010-09-30,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2010,2010,,87.100623,X,base year is 2015
PHL,2011-09-01,2011-09-30,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2011,2011,,91.200322,X,base year is 2015
PHL,2012-09-01,2012-09-30,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2012,2012,,94.377986,X,base year is 2015
PHL,2013-09-01,2013-09-30,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2013,2013,,96.527188,X,base year is 2015
PHL,2014-09-01,2014-09-30,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2014,2014,,100.264930,X,base year is 2015
PHL,2015-09-01,2015-09-30,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2015,2015,,99.891156,X,base year is 2015
PHL,2016-09-01,2016-09-30,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2016,2016,,101.573140,X,base year is 2015
PHL,2017-09-01,2017-09-30,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2017,2017,,104.656777,X,base year is 2015
PHL,2018-09-01,2018-09-30,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2018,2018,,111.993922,X,base year is 2015
PHL,2019-09-01,2019-09-30,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2019,2019,,112.542374,X,base year is 2015
PHL,2020-09-01,2020-09-30,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2020,2020,,115.065254,X,base year is 2015
PHL,2021-09-01,2021-09-30,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2021,2021,,119.891633,X,base year is 2015
PHL,2000-10-01,2000-10-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,2000,2000,,55.813446,X,base year is 2015
PHL,2001-10-01,2001-10-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,2001,2001,,58.690428,X,base year is 2015
PHL,2002-10-01,2002-10-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,2002,2002,,60.056994,X,base year is 2015
PHL,2003-10-01,2003-10-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,2003,2003,,61.423561,X,base year is 2015
PHL,2004-10-01,2004-10-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,2004,2004,,65.307486,X,base year is 2015
PHL,2005-10-01,2005-10-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,2005,2005,,69.335261,X,base year is 2015
PHL,2006-10-01,2006-10-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,2006,2006,,72.571865,X,base year is 2015
PHL,2007-10-01,2007-10-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,2007,2007,,74.657677,X,base year is 2015
PHL,2008-10-01,2008-10-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,2008,2008,,81.922056,X,base year is 2015
PHL,2009-10-01,2009-10-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,2009,2009,,84.295566,X,base year is 2015
PHL,2010-10-01,2010-10-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,2010,2010,,87.028698,X,base year is 2015
PHL,2011-10-01,2011-10-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,2011,2011,,91.559945,X,base year is 2015
PHL,2012-10-01,2012-10-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,2012,2012,,94.377986,X,base year is 2015
PHL,2013-10-01,2013-10-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,2013,2013,,96.620631,X,base year is 2015
PHL,2014-10-01,2014-10-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,2014,2014,,100.171486,X,base year is 2015
PHL,2015-10-01,2015-10-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,2015,2015,,99.984599,X,base year is 2015
PHL,2016-10-01,2016-10-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,2016,2016,,101.760027,X,base year is 2015
PHL,2017-10-01,2017-10-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,2017,2017,,104.937107,X,base year is 2015
PHL,2018-10-01,2018-10-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,2018,2018,,112.213303,X,base year is 2015
PHL,2019-10-01,2019-10-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,2019,2019,,112.871445,X,base year is 2015
PHL,2020-10-01,2020-10-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,2020,2020,,115.504016,X,base year is 2015
PHL,2021-10-01,2021-10-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,2021,2021,,120.111013,X,base year is 2015
PHL,2000-11-01,2000-11-30,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,2000,2000,,56.460767,X,base year is 2015
PHL,2001-11-01,2001-11-30,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,2001,2001,,58.834277,X,base year is 2015
PHL,2002-11-01,2002-11-30,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,2002,2002,,60.056994,X,base year is 2015
PHL,2003-11-01,2003-11-30,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,2003,2003,,61.495485,X,base year is 2015
PHL,2004-11-01,2004-11-30,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,2004,2004,,65.667109,X,base year is 2015
PHL,2005-11-01,2005-11-30,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,2005,2005,,69.766808,X,base year is 2015
PHL,2006-11-01,2006-11-30,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,2006,2006,,72.715714,X,base year is 2015
PHL,2007-11-01,2007-11-30,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,2007,2007,,74.945375,X,base year is 2015
PHL,2008-11-01,2008-11-30,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,2008,2008,,81.778207,X,base year is 2015
PHL,2009-11-01,2009-11-30,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,2009,2009,,84.655188,X,base year is 2015
PHL,2010-11-01,2010-11-30,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,2010,2010,,87.819868,X,base year is 2015
PHL,2011-11-01,2011-11-30,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,2011,2011,,91.919567,X,base year is 2015
PHL,2012-11-01,2012-11-30,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,2012,2012,,94.377986,X,base year is 2015
PHL,2013-11-01,2013-11-30,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,2013,2013,,97.087849,X,base year is 2015
PHL,2014-11-01,2014-11-30,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,2014,2014,,99.984599,X,base year is 2015
PHL,2015-11-01,2015-11-30,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,2015,2015,,100.264930,X,base year is 2015
PHL,2016-11-01,2016-11-30,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,2016,2016,,102.320688,X,base year is 2015
PHL,2017-11-01,2017-11-30,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,2017,2017,,105.404325,X,base year is 2015
PHL,2018-11-01,2018-11-30,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,2018,2018,,111.884232,X,base year is 2015
